date,max_temp,min_temp,avg_temp,precipitation,snowfall,snowdepth
2021-01-23,34.0,19.0,26.5,0.0,0.0,0.0
2021-01-24,22.0,11.0,16.5,0.0,0.0,0.0
2021-01-25,29.0,12.0,20.5,0.0025,0.0025,0.025
2021-01-26,36.0,27.0,31.5,0.04,0.0,0.0
2021-01-27,44.0,30.0,37.0,0.23,0.0,0.0
2021-01-28,30.0,19.0,24.5,0.0,0.0,0.0
2021-01-29,24.0,17.0,20.5,0.0,0.0,0.0
2021-01-30,24.0,17.0,20.5,0.0,0.0,0.025
2021-01-31,31.0,17.0,24.0,0.0,0.0,0.0
2021-02-01,32.0,28.0,30.0,0.09,0.5,1.0
2021-02-02,32.0,21.0,26.5,0.42,4.0,3.0
