,date,max_temp,min_temp,avg_temp,precipitation,snowfall,snowdepth,year,month,day,phil_pred,spring
0,1947-01-01,30.0,24.0,27.0,0.12,0.5,1.0,1947,1,1,False,True
1,1947-01-02,44.0,29.0,36.5,0.49,0.0,0.0,1947,1,2,False,True
2,1947-01-03,54.0,41.0,47.5,0.04,0.0,,1947,1,3,False,True
3,1947-01-04,42.0,24.0,33.0,0.0,0.0,,1947,1,4,False,True
4,1947-01-05,33.0,25.0,29.0,0.0,0.0,,1947,1,5,False,True
5,1947-01-06,33.0,17.0,25.0,0.12,2.0,2.0,1947,1,6,False,True
6,1947-01-07,34.0,7.0,20.5,0.02,0.5,3.0,1947,1,7,False,True
7,1947-01-08,35.0,27.0,31.0,0.03,0.4,3.0,1947,1,8,False,True
8,1947-01-09,31.0,10.0,20.5,0.02,0.2,3.0,1947,1,9,False,True
9,1947-01-10,30.0,17.0,23.5,0.0,0.0,2.0,1947,1,10,False,True
10,1947-01-11,49.0,17.0,33.0,0.0,0.0,0.025,1947,1,11,False,True
11,1947-01-12,47.0,27.0,37.0,0.0,0.0,,1947,1,12,False,True
12,1947-01-13,40.0,22.0,31.0,0.0,0.0,,1947,1,13,False,True
14,1947-01-15,50.0,40.0,45.0,0.89,0.0,,1947,1,15,False,True
15,1947-01-16,51.0,37.0,44.0,0.02,0.0,,1947,1,16,False,True
16,1947-01-17,49.0,21.0,35.0,0.0,0.0,,1947,1,17,False,True
17,1947-01-18,42.0,22.0,32.0,0.0,0.0,,1947,1,18,False,True
18,1947-01-19,44.0,19.0,31.5,0.0,0.0,,1947,1,19,False,True
19,1947-01-20,54.0,36.0,45.0,0.77,0.0,,1947,1,20,False,True
20,1947-01-21,46.0,9.0,27.5,0.0025,0.0025,0.025,1947,1,21,False,True
21,1947-01-22,14.0,2.0,8.0,0.16,0.5,1.0,1947,1,22,False,True
22,1947-01-23,37.0,7.0,22.0,0.0025,0.0025,0.025,1947,1,23,False,True
24,1947-01-25,52.0,37.0,44.5,0.15,0.0,,1947,1,25,False,True
25,1947-01-26,51.0,35.0,43.0,0.25,0.0,,1947,1,26,False,True
26,1947-01-27,53.0,24.0,38.5,0.0,0.0,,1947,1,27,False,True
27,1947-01-28,48.0,34.0,41.0,0.0,0.0,,1947,1,28,False,True
28,1947-01-29,66.0,31.0,48.5,0.0,0.0,,1947,1,29,False,True
30,1947-01-31,55.0,32.0,43.5,0.06,0.0,,1947,1,31,False,True
31,1947-02-01,36.0,23.0,29.5,0.0,0.0,,1947,2,1,False,True
32,1947-02-02,33.0,20.0,26.5,0.06,0.7,1.0,1947,2,2,False,True
33,1948-01-01,46.0,38.0,42.0,0.5,0.0,,1948,1,1,False,False
34,1948-01-02,41.0,30.0,35.5,0.35,0.0,,1948,1,2,False,False
35,1948-01-03,32.0,29.0,30.5,0.0,0.0,,1948,1,3,False,False
36,1948-01-04,34.0,28.0,31.0,0.0,0.0,0.025,1948,1,4,False,False
37,1948-01-05,34.0,28.0,31.0,0.03,0.0025,0.025,1948,1,5,False,False
38,1948-01-06,32.0,26.0,29.0,0.09,2.1,2.0,1948,1,6,False,False
39,1948-01-07,32.0,17.0,24.5,0.01,0.2,2.0,1948,1,7,False,False
40,1948-01-08,41.0,5.0,23.0,0.0,0.0,0.025,1948,1,8,False,False
41,1948-01-09,49.0,28.0,38.5,0.04,0.0025,0.025,1948,1,9,False,False
42,1948-01-10,33.0,20.0,26.5,0.0,0.0,0.025,1948,1,10,False,False
43,1948-01-11,30.0,11.0,20.5,0.0,0.0,0.025,1948,1,11,False,False
45,1948-01-13,35.0,28.0,31.5,0.03,0.5,2.0,1948,1,13,False,False
46,1948-01-14,29.0,8.0,18.5,0.03,1.0,2.0,1948,1,14,False,False
47,1948-01-15,21.0,-11.0,5.0,0.0,0.0,2.0,1948,1,15,False,False
50,1948-01-18,16.0,-15.0,0.5,0.0,0.0,3.0,1948,1,18,False,False
52,1948-01-20,40.0,-3.0,18.5,0.0,0.0,1.0,1948,1,20,False,False
53,1948-01-21,39.0,27.0,33.0,0.03,0.3,1.0,1948,1,21,False,False
54,1948-01-22,34.0,12.0,23.0,0.06,1.2,2.0,1948,1,22,False,False
55,1948-01-23,14.0,1.0,7.5,0.0025,0.0025,2.0,1948,1,23,False,False
57,1948-01-25,16.0,7.0,11.5,0.04,2.1,10.0,1948,1,25,False,False
58,1948-01-26,21.0,-21.0,0.0,0.0,0.0,10.0,1948,1,26,False,False
60,1948-01-28,17.0,-16.0,0.5,0.0,0.0,9.0,1948,1,28,False,False
61,1948-01-29,23.0,-22.0,0.5,0.0,0.0,8.0,1948,1,29,False,False
62,1948-01-30,20.0,-5.0,7.5,0.0,0.0,5.0,1948,1,30,False,False
64,1948-02-01,35.0,3.0,19.0,0.0,0.0,5.0,1948,2,1,False,False
66,1949-01-01,31.0,26.0,28.5,0.03,,,1949,1,1,,True
68,1949-01-03,40.0,11.0,25.5,0.0,0.0,1.0,1949,1,3,,True
72,1949-01-07,49.0,30.0,39.5,0.0,0.0,0.0,1949,1,7,,True
74,1949-01-09,61.0,34.0,47.5,0.0,0.0,0.0,1949,1,9,,True
75,1949-01-10,53.0,28.0,40.5,0.0,0.0,0.0,1949,1,10,,True
77,1949-01-12,36.0,31.0,33.5,0.0025,0.0025,0.0,1949,1,12,,True
78,1949-01-13,36.0,33.0,34.5,0.0,0.0,0.0,1949,1,13,,True
79,1949-01-14,35.0,30.0,32.5,0.0025,0.0025,0.0,1949,1,14,,True
80,1949-01-15,44.0,25.0,34.5,0.0,0.0,0.0,1949,1,15,,True
81,1949-01-16,60.0,38.0,49.0,0.0,0.0,0.0,1949,1,16,,True
82,1949-01-17,59.0,35.0,47.0,0.02,0.0,0.0,1949,1,17,,True
83,1949-01-18,45.0,33.0,39.0,0.0,0.0,0.0,1949,1,18,,True
84,1949-01-19,60.0,34.0,47.0,0.0025,0.0,0.0,1949,1,19,,True
85,1949-01-20,36.0,20.0,28.0,0.0,0.0,0.0,1949,1,20,,True
86,1949-01-21,38.0,28.0,33.0,0.49,0.0,0.0,1949,1,21,,True
87,1949-01-22,43.0,34.0,38.5,0.19,0.0,0.0,1949,1,22,,True
88,1949-01-23,38.0,20.0,29.0,0.32,0.0,0.0,1949,1,23,,True
89,1949-01-24,59.0,35.0,47.0,1.09,0.0,0.0,1949,1,24,,True
90,1949-01-25,55.0,40.0,47.5,0.03,0.0,0.0,1949,1,25,,True
91,1949-01-26,45.0,38.0,41.5,0.59,0.0,0.0,1949,1,26,,True
92,1949-01-27,44.0,32.0,38.0,0.06,0.0,0.0,1949,1,27,,True
93,1949-01-28,58.0,34.0,46.0,0.29,0.0,0.0,1949,1,28,,True
94,1949-01-29,36.0,20.0,28.0,0.02,0.5,0.025,1949,1,29,,True
95,1949-01-30,23.0,3.0,13.0,0.0025,0.0,0.025,1949,1,30,,True
97,1949-02-01,31.0,19.0,25.0,0.0025,0.0025,2.0,1949,2,1,,True
98,1949-02-02,28.0,8.0,18.0,0.0,0.0,2.0,1949,2,2,,True
101,1950-01-03,61.0,46.0,53.5,0.88,0.0,0.0,1950,1,3,True,False
102,1950-01-04,69.0,51.0,60.0,0.18,0.0,0.0,1950,1,4,True,False
103,1950-01-05,54.0,38.0,46.0,0.41,0.0,0.0,1950,1,5,True,False
104,1950-01-06,53.0,38.0,45.5,0.81,0.0,0.0,1950,1,6,True,False
106,1950-01-08,30.0,13.0,21.5,0.0,0.0,0.0,1950,1,8,True,False
107,1950-01-09,48.0,14.0,31.0,0.0,0.0,0.0,1950,1,9,True,False
108,1950-01-10,59.0,39.0,49.0,0.85,0.0,0.0,1950,1,10,True,False
110,1950-01-12,37.0,19.0,28.0,0.0,0.0,0.0,1950,1,12,True,False
112,1950-01-14,64.0,32.0,48.0,0.03,0.0,0.0,1950,1,14,True,False
113,1950-01-15,48.0,17.0,32.5,0.0025,0.0,0.0,1950,1,15,True,False
114,1950-01-16,54.0,27.0,40.5,0.16,0.0,0.0,1950,1,16,True,False
116,1950-01-18,50.0,26.0,38.0,0.08,0.0,0.0,1950,1,18,True,False
117,1950-01-19,28.0,13.0,20.5,0.0,0.0,0.0,1950,1,19,True,False
118,1950-01-20,26.0,9.0,17.5,0.0,0.0,0.0,1950,1,20,True,False
119,1950-01-21,40.0,15.0,27.5,0.03,0.8,,1950,1,21,True,False
122,1950-01-24,64.0,43.0,53.5,0.44,0.0,0.0,1950,1,24,True,False
123,1950-01-25,75.0,44.0,59.5,0.0,0.0,0.0,1950,1,25,True,False
125,1950-01-27,43.0,21.0,32.0,0.08,0.0,0.0,1950,1,27,True,False
126,1950-01-28,43.0,14.0,28.5,0.0,0.0,0.0,1950,1,28,True,False
127,1950-01-29,63.0,35.0,49.0,0.49,0.0,0.0,1950,1,29,True,False
129,1950-01-31,38.0,27.0,32.5,0.59,0.0,0.0,1950,1,31,True,False
130,1950-02-01,37.0,29.0,33.0,0.11,1.0,,1950,2,1,True,False
131,1950-02-02,41.0,32.0,36.5,0.32,0.0,0.0,1950,2,2,True,False
132,1951-01-01,40.0,10.0,25.0,0.0,0.0,3.0,1951,1,1,False,True
133,1951-01-02,46.0,21.0,33.5,0.0,0.0,2.0,1951,1,2,False,True
136,1951-01-05,41.0,28.0,34.5,0.0,0.0,0.0,1951,1,5,False,True
137,1951-01-06,46.0,25.0,35.5,0.0,0.0,0.0,1951,1,6,False,True
138,1951-01-07,36.0,22.0,29.0,0.54,6.2,6.0,1951,1,7,False,True
139,1951-01-08,23.0,10.0,16.5,0.02,0.5,7.0,1951,1,8,False,True
140,1951-01-09,30.0,0.0,15.0,0.0025,0.0,7.0,1951,1,9,False,True
141,1951-01-10,46.0,9.0,27.5,0.0,0.0,3.0,1951,1,10,False,True
142,1951-01-11,40.0,30.0,35.0,0.13,0.0,2.0,1951,1,11,False,True
143,1951-01-12,32.0,21.0,26.5,0.0,0.0,2.0,1951,1,12,False,True
144,1951-01-13,36.0,16.0,26.0,0.0,0.0,2.0,1951,1,13,False,True
145,1951-01-14,39.0,29.0,34.0,0.62,0.0,1.0,1951,1,14,False,True
146,1951-01-15,46.0,28.0,37.0,0.53,1.0,2.0,1951,1,15,False,True
147,1951-01-16,30.0,25.0,27.5,0.02,0.5,2.0,1951,1,16,False,True
148,1951-01-17,49.0,21.0,35.0,0.0,0.0,0.0,1951,1,17,False,True
149,1951-01-18,56.0,35.0,45.5,0.03,0.0,0.0,1951,1,18,False,True
150,1951-01-19,60.0,32.0,46.0,0.0,0.0,0.0,1951,1,19,False,True
151,1951-01-20,66.0,40.0,53.0,0.0,0.0,0.0,1951,1,20,False,True
152,1951-01-21,58.0,20.0,39.0,0.05,0.8,0.025,1951,1,21,False,True
153,1951-01-22,29.0,5.0,17.0,0.0,0.0,0.025,1951,1,22,False,True
154,1951-01-23,40.0,24.0,32.0,0.05,0.0,0.0,1951,1,23,False,True
155,1951-01-24,40.0,31.0,35.5,0.53,0.0,0.0,1951,1,24,False,True
156,1951-01-25,32.0,19.0,25.5,0.0025,0.0025,0.025,1951,1,25,False,True
157,1951-01-26,24.0,18.0,21.0,0.05,1.0,1.0,1951,1,26,False,True
158,1951-01-27,38.0,10.0,24.0,0.05,0.8,1.0,1951,1,27,False,True
159,1951-01-28,34.0,13.0,23.5,0.55,0.0,0.025,1951,1,28,False,True
160,1951-01-29,35.0,20.0,27.5,0.34,0.0,0.0,1951,1,29,False,True
161,1951-01-30,25.0,7.0,16.0,0.0,0.0,0.0,1951,1,30,False,True
162,1951-01-31,32.0,14.0,23.0,0.14,0.5,0.025,1951,1,31,False,True
164,1951-02-02,26.0,5.0,15.5,0.0025,0.0025,0.025,1951,2,2,False,True
165,1952-01-01,68.0,39.0,53.5,0.0,0.0,0.0,1952,1,1,False,False
166,1952-01-02,52.0,35.0,43.5,0.27,0.0,0.0,1952,1,2,False,False
167,1952-01-03,39.0,21.0,30.0,0.5,0.0025,0.025,1952,1,3,False,False
169,1952-01-05,39.0,30.0,34.5,0.16,0.0025,0.025,1952,1,5,False,False
170,1952-01-06,32.0,24.0,28.0,0.0,0.0,0.0,1952,1,6,False,False
171,1952-01-07,32.0,10.0,21.0,0.0,0.0,0.0,1952,1,7,False,False
172,1952-01-08,35.0,18.0,26.5,0.0,0.0,0.0,1952,1,8,False,False
174,1952-01-10,36.0,25.0,30.5,0.01,0.3,0.025,1952,1,10,False,False
175,1952-01-11,31.0,17.0,24.0,0.0,0.0,0.025,1952,1,11,False,False
176,1952-01-12,43.0,21.0,32.0,0.0,0.0,0.0,1952,1,12,False,False
177,1952-01-13,36.0,18.0,27.0,0.0,0.0,0.0,1952,1,13,False,False
180,1952-01-16,53.0,28.0,40.5,0.0,0.0,0.0,1952,1,16,False,False
181,1952-01-17,58.0,28.0,43.0,0.25,0.0,0.0,1952,1,17,False,False
182,1952-01-18,58.0,32.0,45.0,0.35,0.0,0.0,1952,1,18,False,False
183,1952-01-19,38.0,20.0,29.0,0.07,0.0025,0.0,1952,1,19,False,False
186,1952-01-22,40.0,28.0,34.0,0.35,0.0,0.0,1952,1,22,False,False
187,1952-01-23,43.0,21.0,32.0,0.03,0.2,0.025,1952,1,23,False,False
189,1952-01-25,36.0,0.0,18.0,0.0,0.0,1.0,1952,1,25,False,False
190,1952-01-26,55.0,28.0,41.5,1.48,0.0,0.0,1952,1,26,False,False
191,1952-01-27,52.0,38.0,45.0,0.87,0.0,0.0,1952,1,27,False,False
193,1952-01-29,29.0,6.0,17.5,0.0025,0.0025,0.025,1952,1,29,False,False
194,1952-01-30,20.0,0.0,10.0,0.0,0.0,0.0,1952,1,30,False,False
195,1952-01-31,38.0,6.0,22.0,0.0,0.0,0.0,1952,1,31,False,False
197,1952-02-02,48.0,38.0,43.0,0.35,0.0,0.0,1952,2,2,False,False
199,1953-01-02,42.0,25.0,33.5,0.0,0.0,0.025,1953,1,2,,True
200,1953-01-03,42.0,32.0,37.0,0.13,0.0,0.025,1953,1,3,,True
201,1953-01-04,33.0,24.0,28.5,0.09,1.6,2.0,1953,1,4,,True
202,1953-01-05,28.0,15.0,21.5,0.06,0.8,2.0,1953,1,5,,True
204,1953-01-07,31.0,21.0,26.0,0.05,0.9,2.0,1953,1,7,,True
206,1953-01-09,42.0,36.0,39.0,0.03,0.0,0.0,1953,1,9,,True
207,1953-01-10,44.0,35.0,39.5,0.37,0.0,0.0,1953,1,10,,True
208,1953-01-11,41.0,32.0,36.5,0.18,0.0025,0.025,1953,1,11,,True
209,1953-01-12,34.0,19.0,26.5,0.0,0.0,0.0,1953,1,12,,True
213,1953-01-16,56.0,29.0,42.5,0.03,0.0,0.0,1953,1,16,,True
214,1953-01-17,35.0,15.0,25.0,0.18,0.0,0.0,1953,1,17,,True
215,1953-01-18,51.0,32.0,41.5,0.33,0.0,0.0,1953,1,18,,True
216,1953-01-19,50.0,25.0,37.5,0.0,0.0,0.0,1953,1,19,,True
217,1953-01-20,46.0,32.0,39.0,0.0,0.0,0.0,1953,1,20,,True
221,1953-01-24,56.0,35.0,45.5,0.5,0.0,0.0,1953,1,24,,True
222,1953-01-25,36.0,23.0,29.5,0.07,1.0,1.0,1953,1,25,,True
223,1953-01-26,33.0,7.0,20.0,0.0025,0.0025,0.025,1953,1,26,,True
224,1953-01-27,49.0,26.0,37.5,0.0,0.0,0.0,1953,1,27,,True
225,1953-01-28,48.0,25.0,36.5,0.47,0.0025,0.025,1953,1,28,,True
226,1953-01-29,30.0,18.0,24.0,0.05,0.8,1.0,1953,1,29,,True
227,1953-01-30,48.0,11.0,29.5,0.0025,0.0025,0.0,1953,1,30,,True
228,1953-01-31,54.0,33.0,43.5,0.05,0.0,0.0,1953,1,31,,True
229,1953-02-01,46.0,18.0,32.0,0.0,0.0,0.0,1953,2,1,,True
232,1954-01-02,51.0,17.0,34.0,0.0,0.0,0.0,1954,1,2,False,True
234,1954-01-04,32.0,26.0,29.0,0.0,0.0,0.0,1954,1,4,False,True
235,1954-01-05,31.0,16.0,23.5,0.11,1.1,1.0,1954,1,5,False,True
236,1954-01-06,29.0,23.0,26.0,0.21,2.7,4.0,1954,1,6,False,True
238,1954-01-08,31.0,6.0,18.5,0.0025,0.0,1.0,1954,1,8,False,True
241,1954-01-11,29.0,15.0,22.0,0.11,1.2,1.0,1954,1,11,False,True
242,1954-01-12,25.0,14.0,19.5,0.03,0.4,2.0,1954,1,12,False,True
243,1954-01-13,18.0,3.0,10.5,0.11,0.6,2.0,1954,1,13,False,True
244,1954-01-14,34.0,3.0,18.5,0.0025,2.4,5.0,1954,1,14,False,True
245,1954-01-15,38.0,33.0,35.5,0.4,0.0025,1.0,1954,1,15,False,True
246,1954-01-16,39.0,30.0,34.5,0.31,0.0025,1.0,1954,1,16,False,True
248,1954-01-18,41.0,-5.0,18.0,0.0,0.0,1.0,1954,1,18,False,True
249,1954-01-19,40.0,21.0,30.5,0.0,0.0,0.0,1954,1,19,False,True
250,1954-01-20,61.0,34.0,47.5,0.0025,0.0,0.0,1954,1,20,False,True
252,1954-01-22,30.0,17.0,23.5,0.02,0.0,0.0,1954,1,22,False,True
253,1954-01-23,37.0,6.0,21.5,0.0,0.0,0.0,1954,1,23,False,True
255,1954-01-25,42.0,35.0,38.5,0.0,0.0,0.0,1954,1,25,False,True
256,1954-01-26,60.0,35.0,47.5,0.0025,0.0,0.0,1954,1,26,False,True
257,1954-01-27,59.0,30.0,44.5,0.84,0.0025,0.0,1954,1,27,False,True
258,1954-01-28,32.0,20.0,26.0,0.04,0.5,0.025,1954,1,28,False,True
260,1954-01-30,38.0,25.0,31.5,0.0,0.0025,0.0,1954,1,30,False,True
261,1954-01-31,30.0,13.0,21.5,0.04,0.0,0.0,1954,1,31,False,True
262,1954-02-01,39.0,9.0,24.0,0.0025,0.0025,0.025,1954,2,1,False,True
263,1954-02-02,43.0,30.0,36.5,0.0025,0.0,0.0,1954,2,2,False,True
264,1955-01-01,55.0,21.0,38.0,0.0,0.0,0.0,1955,1,1,False,True
265,1955-01-02,49.0,22.0,35.5,0.21,0.0,0.0,1955,1,2,False,True
266,1955-01-03,,19.0,,0.0,0.0,0.0,1955,1,3,False,True
267,1955-01-04,42.0,29.0,35.5,0.05,0.0,0.0,1955,1,4,False,True
268,1955-01-05,43.0,24.0,33.5,0.0,0.0,0.0,1955,1,5,False,True
269,1955-01-06,56.0,32.0,44.0,0.45,0.0,0.0,1955,1,6,False,True
270,1955-01-07,33.0,27.0,30.0,0.13,0.0,0.0,1955,1,7,False,True
271,1955-01-08,40.0,16.0,28.0,0.0,0.0,0.0,1955,1,8,False,True
272,1955-01-09,36.0,18.0,27.0,0.0,0.0,0.0,1955,1,9,False,True
273,1955-01-10,37.0,31.0,34.0,0.12,0.0025,0.025,1955,1,10,False,True
274,1955-01-11,37.0,23.0,30.0,0.0,0.0,0.0,1955,1,11,False,True
276,1955-01-13,30.0,25.0,27.5,0.1,1.1,1.0,1955,1,13,False,True
277,1955-01-14,29.0,21.0,25.0,0.02,0.3,1.0,1955,1,14,False,True
278,1955-01-15,39.0,23.0,31.0,0.07,1.0,2.0,1955,1,15,False,True
279,1955-01-16,36.0,19.0,27.5,0.0,0.0,1.0,1955,1,16,False,True
280,1955-01-17,31.0,15.0,23.0,0.0025,0.0025,1.0,1955,1,17,False,True
283,1955-01-20,28.0,12.0,20.0,0.0,0.0,0.025,1955,1,20,False,True
284,1955-01-21,39.0,5.0,22.0,0.0,0.0,0.025,1955,1,21,False,True
285,1955-01-22,40.0,28.0,34.0,0.16,0.9,1.0,1955,1,22,False,True
286,1955-01-23,32.0,10.0,21.0,0.03,0.5,1.0,1955,1,23,False,True
287,1955-01-24,30.0,6.0,18.0,0.0,0.0,1.0,1955,1,24,False,True
288,1955-01-25,30.0,10.0,20.0,0.17,1.7,3.0,1955,1,25,False,True
291,1955-01-28,20.0,-13.0,3.5,0.0,0.0,4.0,1955,1,28,False,True
292,1955-01-29,19.0,-4.0,7.5,0.02,0.3,4.0,1955,1,29,False,True
293,1955-01-30,17.0,-13.0,2.0,0.0,0.0,4.0,1955,1,30,False,True
294,1955-01-31,24.0,-14.0,5.0,0.0,0.0,3.0,1955,1,31,False,True
295,1955-02-01,38.0,22.0,30.0,0.08,1.0,4.0,1955,2,1,False,True
300,1956-01-04,36.0,29.0,32.5,0.09,0.0,0.0,1956,1,4,,True
301,1956-01-05,33.0,23.0,28.0,0.0,0.0,0.0,1956,1,5,,True
302,1956-01-06,53.0,17.0,35.0,0.0,0.0,0.0,1956,1,6,,True
304,1956-01-08,25.0,14.0,19.5,0.02,0.3,0.025,1956,1,8,,True
305,1956-01-09,22.0,16.0,19.0,0.04,0.5,1.0,1956,1,9,,True
309,1956-01-13,36.0,25.0,30.5,0.02,0.3,0.025,1956,1,13,,True
310,1956-01-14,34.0,20.0,27.0,0.0,0.0,0.025,1956,1,14,,True
311,1956-01-15,31.0,8.0,19.5,0.0,0.0,0.025,1956,1,15,,True
312,1956-01-16,36.0,18.0,27.0,0.0,0.0,0.025,1956,1,16,,True
313,1956-01-17,32.0,21.0,26.5,0.0025,0.0025,0.025,1956,1,17,,True
314,1956-01-18,34.0,21.0,27.5,0.0,0.0,0.025,1956,1,18,,True
315,1956-01-19,32.0,16.0,24.0,0.0,0.0,0.025,1956,1,19,,True
317,1956-01-21,32.0,13.0,22.5,0.0,0.0,4.0,1956,1,21,,True
318,1956-01-22,35.0,28.0,31.5,0.0,0.0,4.0,1956,1,22,,True
319,1956-01-23,33.0,7.0,20.0,0.02,0.3,4.0,1956,1,23,,True
320,1956-01-24,27.0,,,0.0025,0.0025,4.0,1956,1,24,,True
322,1956-01-26,26.0,-1.0,12.5,0.0025,0.0025,3.0,1956,1,26,,True
323,1956-01-27,29.0,15.0,22.0,0.0025,0.0025,3.0,1956,1,27,,True
325,1956-01-29,42.0,32.0,37.0,0.54,0.0,1.0,1956,1,29,,True
326,1956-01-30,50.0,24.0,37.0,0.52,0.0025,0.0,1956,1,30,,True
327,1956-01-31,28.0,20.0,24.0,0.01,0.2,0.025,1956,1,31,,True
328,1956-02-01,40.0,6.0,23.0,0.0,0.0,0.025,1956,2,1,,True
329,1956-02-02,43.0,28.0,35.5,0.67,1.2,1.0,1956,2,2,,True
330,1957-01-01,31.0,9.0,20.0,0.09,1.6,2.0,1957,1,1,False,True
331,1957-01-02,22.0,0.0,11.0,0.01,0.1,2.0,1957,1,2,False,True
333,1957-01-04,39.0,22.0,30.5,0.0,0.0,2.0,1957,1,4,False,True
334,1957-01-05,31.0,24.0,27.5,0.0,0.0,0.025,1957,1,5,False,True
335,1957-01-06,33.0,18.0,25.5,0.0,0.0,0.025,1957,1,6,False,True
336,1957-01-07,32.0,27.0,29.5,0.15,1.8,2.0,1957,1,7,False,True
337,1957-01-08,31.0,20.0,25.5,0.12,1.5,3.0,1957,1,8,False,True
338,1957-01-09,38.0,27.0,32.5,0.14,1.5,4.0,1957,1,9,False,True
339,1957-01-10,39.0,20.0,29.5,0.39,0.0025,1.0,1957,1,10,False,True
340,1957-01-11,22.0,9.0,15.5,0.01,0.0025,1.0,1957,1,11,False,True
341,1957-01-12,38.0,4.0,21.0,0.0,0.0,1.0,1957,1,12,False,True
343,1957-01-14,18.0,-2.0,8.0,0.11,1.4,1.0,1957,1,14,False,True
344,1957-01-15,23.0,-8.0,7.5,0.0,0.0,1.0,1957,1,15,False,True
345,1957-01-16,18.0,9.0,13.5,0.04,0.6,2.0,1957,1,16,False,True
346,1957-01-17,10.0,-15.0,-2.5,0.01,0.0025,2.0,1957,1,17,False,True
347,1957-01-18,18.0,-3.0,7.5,0.04,0.6,2.0,1957,1,18,False,True
348,1957-01-19,31.0,9.0,20.0,0.01,0.0025,2.0,1957,1,19,False,True
349,1957-01-20,46.0,2.0,24.0,0.0,0.0,2.0,1957,1,20,False,True
352,1957-01-23,57.0,18.0,37.5,0.5,0.0025,0.0,1957,1,23,False,True
355,1957-01-26,33.0,24.0,28.5,0.18,2.0,2.0,1957,1,26,False,True
356,1957-01-27,30.0,23.0,26.5,0.03,0.4,2.0,1957,1,27,False,True
357,1957-01-28,33.0,21.0,27.0,0.0,0.0,0.0,1957,1,28,False,True
358,1957-01-29,40.0,30.0,35.0,0.57,0.0,0.0,1957,1,29,False,True
359,1957-01-30,31.0,23.0,27.0,0.28,0.5,0.025,1957,1,30,False,True
362,1957-02-02,33.0,23.0,28.0,0.4,0.0,0.025,1957,2,2,False,True
363,1958-01-01,42.0,20.0,31.0,0.0,0.0,0.025,1958,1,1,False,False
364,1958-01-02,22.0,12.0,17.0,0.11,1.2,1.0,1958,1,2,False,False
365,1958-01-03,22.0,5.0,13.5,0.02,0.2,1.0,1958,1,3,False,False
366,1958-01-04,21.0,-5.0,8.0,0.0,0.0,1.0,1958,1,4,False,False
369,1958-01-07,43.0,23.0,33.0,0.05,0.7,1.0,1958,1,7,False,False
370,1958-01-08,25.0,6.0,15.5,0.02,0.4,2.0,1958,1,8,False,False
371,1958-01-09,23.0,-11.0,6.0,0.01,0.2,2.0,1958,1,9,False,False
372,1958-01-10,42.0,0.0,21.0,0.0025,0.0025,0.025,1958,1,10,False,False
373,1958-01-11,40.0,24.0,32.0,0.0,0.0,0.0,1958,1,11,False,False
374,1958-01-12,40.0,1.0,20.5,0.0,0.0,0.0,1958,1,12,False,False
375,1958-01-13,47.0,10.0,28.5,0.0,0.0,0.0,1958,1,13,False,False
376,1958-01-14,38.0,33.0,35.5,0.29,0.0,0.0,1958,1,14,False,False
377,1958-01-15,38.0,33.0,35.5,1.14,0.0,0.0,1958,1,15,False,False
378,1958-01-16,34.0,27.0,30.5,0.0025,0.0025,0.025,1958,1,16,False,False
379,1958-01-17,28.0,24.0,26.0,0.03,0.3,0.025,1958,1,17,False,False
380,1958-01-18,29.0,19.0,24.0,0.05,0.7,1.0,1958,1,18,False,False
381,1958-01-19,26.0,2.0,14.0,0.0025,0.0025,1.0,1958,1,19,False,False
384,1958-01-22,42.0,32.0,37.0,0.32,0.2,0.025,1958,1,22,False,False
385,1958-01-23,37.0,24.0,30.5,0.22,0.0025,0.025,1958,1,23,False,False
386,1958-01-24,37.0,21.0,29.0,0.0,0.0,0.025,1958,1,24,False,False
388,1958-01-26,35.0,30.0,32.5,0.05,0.5,2.0,1958,1,26,False,False
389,1958-01-27,35.0,25.0,30.0,0.0,0.0,2.0,1958,1,27,False,False
390,1958-01-28,32.0,27.0,29.5,0.16,1.8,4.0,1958,1,28,False,False
391,1958-01-29,34.0,27.0,30.5,0.07,0.8,5.0,1958,1,29,False,False
392,1958-01-30,32.0,26.0,29.0,0.0025,0.0025,5.0,1958,1,30,False,False
393,1958-01-31,33.0,28.0,30.5,0.13,1.5,6.0,1958,1,31,False,False
394,1958-02-01,35.0,22.0,28.5,0.0,0.0,5.0,1958,2,1,False,False
395,1958-02-02,29.0,22.0,25.5,0.0,0.0,4.0,1958,2,2,False,False
396,1959-01-01,38.0,30.0,34.0,0.04,0.0,0.0,1959,1,1,False,False
397,1959-01-02,42.0,32.0,37.0,1.5,0.0,0.0,1959,1,2,False,False
398,1959-01-03,46.0,18.0,32.0,0.0,0.0,0.0,1959,1,3,False,False
399,1959-01-04,41.0,20.0,30.5,0.0,0.0,0.0,1959,1,4,False,False
400,1959-01-05,20.0,2.0,11.0,0.05,0.5,0.025,1959,1,5,False,False
401,1959-01-06,18.0,2.0,10.0,0.0,0.0,0.025,1959,1,6,False,False
402,1959-01-07,23.0,4.0,13.5,0.0,0.0,0.025,1959,1,7,False,False
403,1959-01-08,27.0,8.0,17.5,0.0,0.0,0.025,1959,1,8,False,False
404,1959-01-09,20.0,9.0,14.5,0.01,0.2,0.025,1959,1,9,False,False
405,1959-01-10,21.0,14.0,17.5,0.0025,0.0025,0.025,1959,1,10,False,False
